"Year","Age","Gender","City","Position","experienced_year","Seniority_level","Current_Salary","main_language","company_size","company_type","programming_skills","lon","lat"
2020,33,"MALE","BERLIN","SOFTWARE ENGINEER","Less than 5","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,31,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",60000,"ENGLISH","11-50","STARTUP","C#/.NET CORE",13.404954,52.5200066
2020,32,"FEMALE","BERLIN","QA","6 to 10","SENIOR",61000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2020,24,"MALE","BERLIN","DATA SCIENTIST","Less than 5","SENIOR",73000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,29,"MALE","BERLIN","DEVELOPER","6 to 10","HEAD/LEAD",78000,"ENGLISH","101-1000","PRODUCT","KUBERNETES",13.404954,52.5200066
2020,29,"MALE","BERLIN","DATA SCIENTIST","Less than 5","SENIOR",81000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,33,"MALE","MUNICH","QA","Less than 5","SENIOR",60000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2020,28,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",80000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2020,32,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",60000,"ENGLISH","51-100","PRODUCT","ANDROID",11.5819805,48.1351253
2020,30,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",80000,"ENGLISH","1000+","PRODUCT","SCALA",13.404954,52.5200066
2020,26,"MALE","MUNICH","BACKEND DEVELOPER","6 to 10","SENIOR",78000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,31,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",68000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2020,38,"FEMALE","MUNICH","QA","6 to 10","MIDDLE",62000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2020,37,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",55000,"ENGLISH","11-50","STARTUP","PHP",13.404954,52.5200066
2020,25,"MALE","MUNICH","SOFTWARE ENGINEER","Less than 5","MIDDLE",62000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,36,"MALE","BERLIN","FRONTEND","11 to 15","SENIOR",72000,"ENGLISH","UP TO 10","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,27,"MALE","MUNICH","QA","Less than 5","SENIOR",58000,"ENGLISH","1000+","PRODUCT","SWIFT",11.5819805,48.1351253
2020,37,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","SENIOR",75000,"GERMAN","101-1000","PRODUCT","PHP",11.5819805,48.1351253
2020,26,"MALE","MUNICH","DATA SCIENTIST","Less than 5","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","PYTHON",11.5819805,48.1351253
2020,33,"MALE","FRANKFURT","SOLUTION ARCHITECT","6 to 10","MIDDLE",85000,"ENGLISH","1000+","PRODUCT","PYTHON",8.6821267,50.1109221
2020,34,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",65000,"ENGLISH","UP TO 10","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,33,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","HEAD/LEAD",65000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2020,29,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",72000,"ENGLISH","101-1000","STARTUP","SCALA",13.404954,52.5200066
2020,24,"MALE","MUNICH","SOFTWARE ENGINEER","Less than 5","MIDDLE",79000,"ENGLISH","1000+","PRODUCT","C++",11.5819805,48.1351253
2020,28,"MALE","COLOGNE","BI CONSULTANT","6 to 10","SENIOR",60000,"ENGLISH","UP TO 10","CONSULTING / AGENCY","SQL",-93.7805556,44.7688889
2020,31,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","SENIOR",80000,"ENGLISH","1000+","PRODUCT","PHP",11.5819805,48.1351253
2020,28,"MALE","MUNICH","MOBILE DEVELOPER","Less than 5","SENIOR",57000,"ENGLISH","1000+","PRODUCT","IOS",11.5819805,48.1351253
2020,28,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",65000,"ENGLISH","11-50","STARTUP","JAVA",13.404954,52.5200066
2020,33,"MALE","BERLIN","MOBILE DEVELOPER","6 to 10","MIDDLE",63000,"ENGLISH","101-1000","PRODUCT","SWIFT",13.404954,52.5200066
2020,31,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",60000,"ENGLISH","11-50","STARTUP","C#/.NET CORE",13.404954,52.5200066
2020,30,"MALE","MUNICH","FRONTEND","6 to 10","SENIOR",75000,"ENGLISH","51-100","PRODUCT","JAVASCRIPT",11.5819805,48.1351253
2020,31,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",70000,"ENGLISH","101-1000","STARTUP","JAVASCRIPT/TYPESCRIPT",13.404954,52.5200066
2020,37,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","SENIOR",62000,"ENGLISH","101-1000","PRODUCT","PHP",11.5819805,48.1351253
2020,30,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",78000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,25,"MALE","MUNICH","BACKEND DEVELOPER","Less than 5","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,36,"MALE","BERLIN","BACKEND DEVELOPER","16 to 20","SENIOR",69000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2020,40,"MALE","BERLIN","FRONTEND","6 to 10","MIDDLE",54000,"ENGLISH","11-50","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,35,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","SENIOR",80000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,42,"MALE","BERLIN","SOFTWARE ENGINEER","16 to 20","SENIOR",80000,"GERMAN","51-100","PRODUCT","RUBY ON RAILS",13.404954,52.5200066
2020,34,"MALE","BERLIN","QA","6 to 10","SENIOR",75000,"ENGLISH","101-1000","STARTUP","JAVA",13.404954,52.5200066
2020,30,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","RUBY",13.404954,52.5200066
2020,35,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",70000,"ENGLISH","1000+","PRODUCT","C#",13.404954,52.5200066
2020,28,"MALE","HAMBURG","SOFTWARE ENGINEER","6 to 10","SENIOR",80000,"ENGLISH","101-1000","PRODUCT","SCALA",9.9936819,53.5510846
2020,35,"MALE","BERLIN","FRONTEND","Less than 5","MIDDLE",50000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,31,"FEMALE","MUNICH","QA","6 to 10","SENIOR",68000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2020,35,"MALE","FRANKFURT","SOFTWARE ENGINEER","11 to 15","SENIOR",66000,"GERMAN","51-100","CONSULTING / AGENCY","JAVA",8.6821267,50.1109221
2020,25,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",60000,"ENGLISH","11-50","STARTUP","PYTHON",13.404954,52.5200066
2020,42,"FEMALE","BERLIN","QA","16 to 20","MIDDLE",55000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,37,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","JUNIOR",60000,"ENGLISH","51-100","PRODUCT","JAVA",13.404954,52.5200066
2020,33,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,38,"MALE","COLOGNE","SOFTWARE ENGINEER","11 to 15","SENIOR",55000,"ENGLISH","101-1000","PRODUCT","PHP",-93.7805556,44.7688889
2020,27,"MALE","MUNICH","FRONTEND","Less than 5","SENIOR",60000,"ENGLISH","51-100","PRODUCT","FRONTEND",11.5819805,48.1351253
2020,33,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",62000,"ENGLISH","1000+","CONSULTING / AGENCY","JAVA/JAVASCRIPT",13.404954,52.5200066
2020,36,"FEMALE","MUNICH","BACKEND DEVELOPER","Less than 5","MIDDLE",60000,"ENGLISH","101-1000","PRODUCT","PHP",11.5819805,48.1351253
2020,42,"MALE","BERLIN","DEVELOPER","21 to 25","HEAD/LEAD",70000,"ENGLISH","1000+","STARTUP","YAML",13.404954,52.5200066
2020,32,"MALE","FRANKFURT","NETWORK ENGINEER","6 to 10","SENIOR",68500,"ENGLISH","101-1000","PRODUCT","PYTHON",8.6821267,50.1109221
2020,31,"MALE","BERLIN","FRONTEND","6 to 10","SENIOR",71060,"ENGLISH","51-100","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,33,"FEMALE","BERLIN","QA","6 to 10","MIDDLE",60000,"ENGLISH","101-1000","STARTUP","JAVA",13.404954,52.5200066
2020,28,"MALE","MUNICH","BACKEND DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","101-1000","CONSULTING / AGENCY","JAVA",11.5819805,48.1351253
2020,31,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",90000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,28,"MALE","BERLIN","MOBILE DEVELOPER","Less than 5","HEAD/LEAD",70800,"ENGLISH","11-50","CONSULTING / AGENCY","SWIFT",13.404954,52.5200066
2020,29,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","MIDDLE",55000,"ENGLISH","11-50","STARTUP","PHP",13.404954,52.5200066
2020,40,"MALE","MUNICH","MOBILE DEVELOPER","21 to 25","HEAD/LEAD",85000,"ENGLISH","11-50","PRODUCT","SWIFT",11.5819805,48.1351253
2020,46,"MALE","MUNICH","QA","11 to 15","SENIOR",70000,"GERMAN","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,33,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",66000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2020,33,"MALE","BERLIN","ML ENGINEER","6 to 10","MIDDLE",62000,"ENGLISH","51-100","STARTUP","PYTHON",13.404954,52.5200066
2020,34,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","HEAD/LEAD",95000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,36,"MALE","BERLIN","BACKEND DEVELOPER","16 to 20","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2020,32,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","HEAD/LEAD",80000,"ENGLISH","101-1000","PRODUCT","ANDROID",13.404954,52.5200066
2020,46,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",80000,"ENGLISH","51-100","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,30,"MALE","MUNICH","MOBILE DEVELOPER","6 to 10","SENIOR",66000,"ENGLISH","1000+","PRODUCT","KOTLIN",11.5819805,48.1351253
2020,35,"MALE","BERLIN","PM","6 to 10","SENIOR",90000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2020,31,"MALE","BERLIN","DATA SCIENTIST","6 to 10","HEAD/LEAD",115000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,26,"MALE","BERLIN","MOBILE DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","101-1000","PRODUCT","KOTLIN",13.404954,52.5200066
2020,30,"FEMALE","BERLIN","QA","Less than 5","MIDDLE",50000,"GERMAN","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,33,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",120000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,35,"FEMALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",76000,"GERMAN","1000+","PRODUCT","C#",13.404954,52.5200066
2020,32,"MALE","MUNICH","FULLSTACK","6 to 10","SENIOR",70000,"ENGLISH","11-50","PRODUCT","JAVA",11.5819805,48.1351253
2020,29,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",70000,"ENGLISH","1000+","PRODUCT","GO",13.404954,52.5200066
2020,30,"MALE","ROSENHEIM","SOFTWARE ENGINEER","6 to 10","MIDDLE",63000,"GERMAN","101-1000","PRODUCT","JAVA",12.1181047,47.8571272
2020,35,"MALE","BERLIN","ML ENGINEER","6 to 10","HEAD/LEAD",96000,"ENGLISH","11-50","PRODUCT","SCALA",13.404954,52.5200066
2020,29,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",64000,"ENGLISH","101-1000","STARTUP","PYTHON",13.404954,52.5200066
2020,30,"FEMALE","MUNICH","MOBILE DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","1000+","PRODUCT","SWIFT",11.5819805,48.1351253
2020,43,"MALE","BERLIN","SOFTWARE ENGINEER","16 to 20","SENIOR",79000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,38,"MALE","BERLIN","SOFTWARE ENGINEER","16 to 20","SENIOR",65000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,26,"MALE","BERLIN","SOFTWARE ENGINEER","Less than 5","MIDDLE",63000,"ENGLISH","101-1000","PRODUCT","SCALA",13.404954,52.5200066
2020,34,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","HEAD/LEAD",95000,"ENGLISH","11-50","PRODUCT","PYTHON",11.5819805,48.1351253
2020,27,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",65000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,30,"MALE","BERLIN","MOBILE DEVELOPER","Less than 5","SENIOR",58000,"ENGLISH","11-50","STARTUP","SWIFT",13.404954,52.5200066
2020,34,"MALE","BERLIN","DATA SCIENTIST","Less than 5","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,36,"FEMALE","BERLIN","QA","11 to 15","HEAD/LEAD",69000,"ENGLISH","11-50","PRODUCT","JAVA",13.404954,52.5200066
2020,27,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",65000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,45,"MALE","BERLIN","MOBILE DEVELOPER","6 to 10","HEAD/LEAD",77000,"ENGLISH","101-1000","PRODUCT","SWIFT",13.404954,52.5200066
2020,36,"MALE","BERLIN","ENGINEERING MANAGER","6 to 10","HEAD/LEAD",80000,"ENGLISH","1000+","PRODUCT","SWIFT/OBJECTIVE-C",13.404954,52.5200066
2020,32,"MALE","STUTTGART","QA","6 to 10","SENIOR",60000,"GERMAN","1000+","CONSULTING / AGENCY","JAVA",9.1829321,48.7758459
2020,33,"MALE","BOEBLINGEN","DEVELOPER","11 to 15","SENIOR",70000,"ENGLISH","101-1000","PRODUCT","GOLANG",9.0088299,48.6813312
2020,30,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","MIDDLE",56000,"ENGLISH","1000+","PRODUCT","PHP",13.404954,52.5200066
2020,35,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",70000,"ENGLISH","51-100","STARTUP","GO",13.404954,52.5200066
2020,25,"MALE","STUTTGART","BACKEND DEVELOPER","Less than 5","MIDDLE",60000,"GERMAN","101-1000","CONSULTING / AGENCY","JAVA",9.1829321,48.7758459
2020,29,"MALE","BERLIN","MOBILE DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","KOTLIN",13.404954,52.5200066
2020,32,"MALE","DUSSELDORF","SOFTWARE ENGINEER","11 to 15","SENIOR",60000,"ENGLISH","1000+","CONSULTING / AGENCY",".NET",6.7734556,51.2277411
2020,24,"MALE","MUNICH","SOFTWARE ENGINEER","Less than 5","MIDDLE",58000,"ENGLISH","1000+","CONSULTING / AGENCY","NODE.JS",11.5819805,48.1351253
2020,24,"FEMALE","STUTTGART","SOFTWARE ENGINEER","Less than 5","MIDDLE",55200,"ENGLISH","11-50","CONSULTING / AGENCY","IOS",9.1829321,48.7758459
2020,56,"MALE","INGOLSTADT","SOFTWARE ENGINEER","6 to 10","SENIOR",75000,"GERMAN","1000+","PRODUCT","R",11.4257541,48.7665351
2020,53,"MALE","STUTTGART","FRONTEND","11 to 15","SENIOR",50000,"GERMAN","101-1000","PRODUCT","JAVA/JAVASCRIPT",9.1829321,48.7758459
2020,25,"MALE","MUNICH","ML ENGINEER","Less than 5","MIDDLE",65000,"ENGLISH","1000+","PRODUCT","PYTHON",11.5819805,48.1351253
2020,30,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",1e+05,"ENGLISH","1000+","PRODUCT","C++",11.5819805,48.1351253
2020,26,"FEMALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",65000,"ENGLISH","101-1000","PRODUCT",".NET",13.404954,52.5200066
2020,31,"FEMALE","STUTTGART","DATA SCIENTIST","Less than 5","MIDDLE",65000,"GERMAN","1000+","PRODUCT","R",9.1829321,48.7758459
2020,31,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","MIDDLE",92500,"ENGLISH","1000+","PRODUCT","C++",11.5819805,48.1351253
2020,29,"FEMALE","STUTTGART","QA","6 to 10","MIDDLE",54000,"ENGLISH","101-1000","PRODUCT","JS",9.1829321,48.7758459
2020,33,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","HEAD/LEAD",1e+05,"ENGLISH","11-50","STARTUP","SCALA",11.5819805,48.1351253
2020,26,"MALE","MUNICH","ML ENGINEER","Less than 5","JUNIOR",58000,"GERMAN","101-1000","CONSULTING / AGENCY","PYTHON",11.5819805,48.1351253
2020,30,"FEMALE","FRANKFURT","QA","6 to 10","SENIOR",70000,"GERMAN","1000+","BANK","BASH",8.6821267,50.1109221
2020,34,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",72000,"ENGLISH","101-1000","PRODUCT","C#",13.404954,52.5200066
2020,37,"MALE","BERLIN","TEAM LEAD","11 to 15","HEAD/LEAD",90000,"ENGLISH","11-50","CONSULTING / AGENCY","PYTHON",13.404954,52.5200066
2020,38,"MALE","FRANKFURT","TECHNICAL LEAD","16 to 20","HEAD/LEAD",99000,"ENGLISH","101-1000","FINTECH",".NET",8.6821267,50.1109221
2020,39,"MALE","MUNICH","SOFTWARE ENGINEER","11 to 15","HEAD/LEAD",108000,"ENGLISH","UP TO 10","CONSULTING / AGENCY","PHP",11.5819805,48.1351253
2020,29,"MALE","MUNICH","BACKEND DEVELOPER","6 to 10","SENIOR",95000,"ENGLISH","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2020,33,"MALE","BERLIN","IOS DEVELOPER","6 to 10","MIDDLE",67000,"ENGLISH","1000+","PRODUCT","SWIFT",13.404954,52.5200066
2020,31,"MALE","BERLIN","DATA ENGINEER","6 to 10","SENIOR",81000,"ENGLISH","101-1000","PRODUCT","PYTHON",13.404954,52.5200066
2020,38,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",35000,"ENGLISH","UP TO 10","STARTUP","JAVASCRIPT",13.404954,52.5200066
2020,43,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","MIDDLE",64000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2020,34,"MALE","LEIPZIG","MOBILE DEVELOPER","11 to 15","SENIOR",60000,"ENGLISH","101-1000","CONSULTING / AGENCY","ANDROID",12.3730747,51.3396955
2020,29,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",85000,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,33,"MALE","MANNHEIM","SOFTWARE ENGINEER","6 to 10","MIDDLE",49000,"ENGLISH","51-100","STARTUP","C#",8.4660395,49.4874592
2020,33,"FEMALE","BERLIN","QA","6 to 10","MIDDLE",57000,"ENGLISH","101-1000","STARTUP","JAVA",13.404954,52.5200066
2020,40,"MALE","MUNICH","QA","16 to 20","HEAD/LEAD",78000,"GERMAN","1000+","PRODUCT","JAVA",11.5819805,48.1351253
2020,27,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",72000,"ENGLISH","11-50","PRODUCT","GO",13.404954,52.5200066
2020,33,"MALE","FRANKFURT","SOFTWARE ENGINEER","6 to 10","SENIOR",26400,"ENGLISH","UP TO 10","STARTUP",".NET",8.6821267,50.1109221
2020,38,"MALE","MUNICH","ML ENGINEER","6 to 10","HEAD/LEAD",92000,"ENGLISH","51-100","CONSULTING / AGENCY","PYTHON",11.5819805,48.1351253
2020,42,"MALE","BERLIN","ML ENGINEER","16 to 20","SENIOR",80000,"GERMAN","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,38,"MALE","HAMBURG","SOFTWARE ENGINEER","11 to 15","SENIOR",73000,"ENGLISH","51-100","PRODUCT","JAVA",9.9936819,53.5510846
2020,30,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",55000,"ENGLISH","11-50","STARTUP","KOTLIN",13.404954,52.5200066
2020,32,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","HEAD/LEAD",90000,"ENGLISH","101-1000","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,41,"MALE","MUNICH","BACKEND DEVELOPER","21 to 25","SENIOR",80000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,34,"MALE","BERLIN","SECURITY ENGINEER","6 to 10","SENIOR",85000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,45,"MALE","BERLIN","SOFTWARE ENGINEER","21 to 25","HEAD/LEAD",75000,"GERMAN","1000+","PRODUCT","C++",13.404954,52.5200066
2020,25,"MALE","STUTTGART","BACKEND DEVELOPER","6 to 10","SENIOR",60000,"ENGLISH","11-50","STARTUP","PHP",9.1829321,48.7758459
2020,32,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",66800,"ENGLISH","51-100","PRODUCT","IOS",13.404954,52.5200066
2020,33,"MALE","MUNICH","BUSINESS ANALYST","6 to 10","SENIOR",70000,"ENGLISH","101-1000","PRODUCT","JAVA",11.5819805,48.1351253
2020,34,"MALE","BERLIN","ML ENGINEER","11 to 15","SENIOR",90000,"ENGLISH","1000+","PRODUCT","PYTHON",13.404954,52.5200066
2020,28,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",70000,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2020,30,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","SENIOR",72000,"ENGLISH","11-50","PRODUCT","RUBY",13.404954,52.5200066
2020,34,"MALE","BERLIN","DEVELOPER","11 to 15","SENIOR",70000,"ENGLISH","101-1000","PRODUCT","JAVA",13.404954,52.5200066
2020,35,"MALE","BERLIN","SUPPORT ENGINEER","6 to 10","SENIOR",63500,"ENGLISH","101-1000","PRODUCT","PHP",13.404954,52.5200066
2020,35,"FEMALE","BERLIN","FRONTEND","11 to 15","MIDDLE",70000,"ENGLISH","101-1000","E-COMMERCE","JAVASCRIPT",13.404954,52.5200066
2020,34,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","HEAD/LEAD",78000,"GERMAN","1000+","PRODUCT",".NET",13.404954,52.5200066
2020,35,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",75000,"ENGLISH","101-1000","STARTUP","ELIXIR",13.404954,52.5200066
2020,38,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","HEAD/LEAD",89570,"ENGLISH","1000+","PRODUCT","JAVA",13.404954,52.5200066
2020,34,"FEMALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",78000,"ENGLISH","101-1000","PRODUCT","KOTLIN",13.404954,52.5200066
2020,31,"MALE","BERLIN","MOBILE DEVELOPER","6 to 10","SENIOR",80000,"ENGLISH","1000+","PRODUCT","IOS",13.404954,52.5200066
2020,34,"MALE","BERLIN","BACKEND DEVELOPER","11 to 15","SENIOR",70000,"ENGLISH","51-100","PRODUCT","ELIXIR",13.404954,52.5200066
2020,37,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",85000,"ENGLISH","1000+","PRODUCT","SCALA",13.404954,52.5200066
2020,44,"MALE","STUTTGART","SOFTWARE ENGINEER","21 to 25","SENIOR",76000,"ENGLISH","51-100","STARTUP","ERLANG",9.1829321,48.7758459
2020,30,"MALE","MUNICH","FRONTEND","6 to 10","MIDDLE",66000,"ENGLISH","101-1000","PRODUCT","TYPESCRIPT",11.5819805,48.1351253
2020,26,"MALE","FRANKFURT","CONSULTANT","Less than 5","MIDDLE",65000,"GERMAN","101-1000","CONSULTING / AGENCY","JAVASCRIPT",8.6821267,50.1109221
2020,46,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",80000,"ENGLISH","51-100","PRODUCT","JAVASCRIPT",13.404954,52.5200066
2020,33,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",68000,"ENGLISH","51-100","PRODUCT","PHP",13.404954,52.5200066
2020,38,"MALE","STUTTGART","SOFTWARE ENGINEER","11 to 15","SENIOR",56400,"ENGLISH","11-50","PRODUCT","C#",9.1829321,48.7758459
2020,32,"MALE","MUNICH","BACKEND DEVELOPER","11 to 15","SENIOR",81200,"ENGLISH","1000+","PRODUCT","PHP",11.5819805,48.1351253
2020,26,"MALE","FRANKFURT","BACKEND DEVELOPER","6 to 10","SENIOR",65000,"ENGLISH","101-1000","PRODUCT","JAVA",8.6821267,50.1109221
2020,29,"MALE","BERLIN","SOFTWARE ENGINEER","11 to 15","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","GO",13.404954,52.5200066
2020,29,"MALE","BONN","MOBILE DEVELOPER","Less than 5","MIDDLE",55000,"ENGLISH","11-50","PRODUCT","OBJECTIVE-C",7.0982068,50.73743
2020,33,"MALE","HAMBURG","SOFTWARE ENGINEER","6 to 10","SENIOR",75000,"ENGLISH","101-1000","PRODUCT","RUBY",9.9936819,53.5510846
2020,32,"MALE","MUNICH","QA","6 to 10","SENIOR",76000,"ENGLISH","101-1000","PRODUCT","QA",11.5819805,48.1351253
2020,34,"MALE","BERLIN","SOFTWARE ENGINEER","6 to 10","SENIOR",76000,"ENGLISH","101-1000","PRODUCT","C++",13.404954,52.5200066
2020,29,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",80000,"ENGLISH","11-50","STARTUP","TYPESCRIPT",11.5819805,48.1351253
2020,33,"MALE","MUNICH","SOFTWARE ENGINEER","6 to 10","SENIOR",78000,"GERMAN","51-100","PRODUCT","C#",11.5819805,48.1351253
2020,32,"MALE","BERLIN","BACKEND DEVELOPER","Less than 5","SENIOR",65000,"ENGLISH","51-100","PRODUCT","RUBY",13.404954,52.5200066
2020,29,"MALE","BERLIN","BACKEND DEVELOPER","6 to 10","MIDDLE",65000,"ENGLISH","101-1000","PRODUCT","GO",13.404954,52.5200066
2020,28,"MALE","MUNICH","SOFTWARE ENGINEER","Less than 5","SENIOR",67000,"ENGLISH","UP TO 10","STARTUP","C++",11.5819805,48.1351253
